 Total Production Rate:
                2.255E+06  2.233E+06  1.718E+06  5.143E+05  2.266E+04  1.923E+04  3.044E+03  3.292E+02  4.532E+01  1.091E+01  1.182E+00  0.000E+00

 Phot Eng [eV]      Total    O_Total         O6         O7    S_Total         S8         S9        S10        S11        S12        S13        S14
    174.00      6.796E+01  5.570E+01  0.000E+00  5.570E+01  1.227E+01  1.227E+01  2.065E-03  2.916E-05  1.053E-07  1.642E-13  8.800E-05  0.000E+00
    175.00      7.411E+01  6.023E+01  0.000E+00  6.023E+01  1.388E+01  1.387E+01  2.517E-03  3.464E-05  1.325E-07  2.249E-13  9.699E-05  0.000E+00
    176.00      8.063E+01  6.497E+01  0.000E+00  6.497E+01  1.566E+01  1.566E+01  3.060E-03  4.115E-05  1.663E-07  3.073E-13  1.067E-04  0.000E+00
    177.00      8.754E+01  6.991E+01  0.000E+00  6.991E+01  1.763E+01  1.762E+01  3.713E-03  4.886E-05  2.082E-07  4.192E-13  1.172E-04  0.000E+00
    178.00      9.484E+01  7.505E+01  0.000E+00  7.505E+01  1.979E+01  1.979E+01  4.496E-03  5.799E-05  2.601E-07  5.707E-13  1.286E-04  0.000E+00
    179.00      1.025E+02  8.036E+01  0.000E+00  8.036E+01  2.217E+01  2.217E+01  5.433E-03  6.881E-05  3.240E-07  7.755E-13  1.408E-04  0.000E+00
    180.00      1.106E+02  8.583E+01  0.000E+00  8.583E+01  2.478E+01  2.477E+01  6.551E-03  8.162E-05  4.027E-07  1.052E-12  1.540E-04  0.000E+00
    181.00      1.191E+02  9.145E+01  0.000E+00  9.145E+01  2.762E+01  2.761E+01  7.882E-03  9.679E-05  4.992E-07  1.424E-12  1.681E-04  0.000E+00
    182.00      1.279E+02  9.720E+01  0.000E+00  9.720E+01  3.071E+01  3.070E+01  9.465E-03  1.147E-04  6.174E-07  1.924E-12  1.832E-04  0.000E+00
    183.00      1.371E+02  1.030E+02  0.000E+00  1.030E+02  3.407E+01  3.406E+01  1.134E-02  1.359E-04  7.617E-07  2.596E-12  1.993E-04  0.000E+00
    184.00      1.467E+02  1.090E+02  0.000E+00  1.090E+02  3.770E+01  3.769E+01  1.356E-02  1.610E-04  9.374E-07  3.495E-12  2.165E-04  0.000E+00
    185.00      1.566E+02  1.150E+02  0.000E+00  1.150E+02  4.162E+01  4.161E+01  1.619E-02  1.906E-04  1.151E-06  4.698E-12  2.348E-04  0.000E+00
